feature,importance
unique id_1702496325623x936982308928261900,0.0
unique id_1706563429899x507389134183810600,0.0
unique id_1706563427805x668623844469819400,0.0
unique id_1706563216922x375651711749225540,0.0
unique id_1706563213113x267788639491660000,0.0
unique id_1702495571902x493066093892561900,0.0
unique id_1706563210694x451791462971651500,0.0
unique id_1706563209047x660509738671131100,0.0
unique id_1706563204595x542568547524315400,0.0
unique id_1706563202960x579674422700197200,0.0
unique id_1706563114589x880671132791455400,0.0
unique id_1706563108724x631847515771624600,0.0
unique id_1706563106986x558125360112796200,0.0
unique id_1706563100718x951041892072480800,0.0
unique id_1706562852601x874829192668998400,0.0
unique id_1706562440675x428304144913881340,0.0
unique id_1706562439116x948330339811658900,0.0
unique id_1706562437127x139311230469921330,0.0
unique id_1706562435303x932937380451545500,0.0
unique id_1702495573657x143541992475532560,0.0
unique id_1706563813074x526421126019509060,0.0
unique id_1706562427015x853579540538724500,0.0
unique id_1706565134548x617406817565281800,0.0
unique id_1702495349189x827846112247916400,0.0
unique id_1706642991864x104141592427948510,0.0
unique id_1706565265761x740092301514141800,0.0
unique id_1706565260890x984389612525178800,0.0
unique id_1706565259439x403381844940430300,0.0
unique id_1706565257977x341847009272698200,0.0
unique id_1706565255441x292504405190097340,0.0
unique id_1706565254184x286815574381499070,0.0
unique id_1706565143418x373007837520329400,0.0
unique id_1706565141214x676951754908560100,0.0
unique id_1702495497255x912067127728386000,0.0
unique id_1706565139710x760069530038867100,0.0
unique id_1706565138186x497151920076627200,0.0
unique id_1706565128586x417832216411599940,0.0
unique id_1706563814706x715024035435024800,0.0
unique id_1706565020146x473394205879040800,0.0
unique id_1706564675782x740523045305249400,0.0
unique id_1706564671420x969453525370126500,0.0
unique id_1706564669712x526638724502793000,0.0
unique id_1706564663707x301831403726297900,0.0
unique id_1706564534728x938512216346044700,0.0
unique id_1706564267604x552474490163599600,0.0
unique id_1706564265085x936883736007183400,0.0
unique id_1706564263290x576948639591707400,0.0
unique id_1706564262019x166079788476092300,0.0
unique id_1702495569570x583008038304606000,0.0
unique id_1706564254943x402244825862768450,0.0
unique id_1706564024237x997941280893315200,0.0
unique id_1702496606810x433354832840791500,0.0
unique id_1702496662265x241854697374422880,0.0
unique id_1706557478860x681018021269046900,0.0
unique id_1702497215687x391192124922563400,0.0
unique id_1706559826221x627325159499206700,0.0
unique id_1706559822562x375432484934413700,0.0
unique id_1706559279997x611991958526636500,0.0
unique id_1706559274786x520193318167631200,0.0
unique id_1706559272121x757269931171951200,0.0
unique id_1702497205014x686711286056748500,0.0
unique id_1706559270451x887879840028457100,0.0
unique id_1706559151766x440364363666958700,0.0
unique id_1706558601003x519141603369100100,0.0
unique id_1706558598999x241348503904791780,0.0
unique id_1706558595179x271463619019570500,0.0
unique id_1706558592878x858004541574980000,0.0
unique id_1706558588965x991743940687381400,0.0
unique id_1706558586807x542979128527292500,0.0
unique id_1706559831268x634673067998350100,0.0
unique id_1702499015085x535195165916326800,0.0
unique id_1706558317895x698189293006470500,0.0
unique id_1706558315996x870869171833025300,0.0
unique id_1706558311841x563225987419571300,0.0
unique id_1706558309377x471106994382194370,0.0
unique id_1706558304122x330143477821077440,0.0
unique id_1706557674442x886722207910889600,0.0
unique id_1706557672960x472368113288925060,0.0
unique id_1702499475354x191651279258064260,0.0
unique id_1706557660424x251920786368986080,0.0
unique id_1706557490122x918180267034664300,0.0
unique id_1706557486812x161763240948612300,0.0
unique id_1706557483354x353638249701340160,0.0
unique id_1706559828955x544684981145689300,0.0
unique id_1706559832711x703415387550401400,0.0
unique id_1706561705907x726273159356974700,0.0
unique id_1706561226704x859758308228315500,0.0
unique id_1706561703932x142509377763885500,0.0
unique id_1706561702020x386091283655247700,0.0
unique id_1702496667784x113656277271164450,0.0
unique id_1706561557248x498870040202437500,0.0
unique id_1706561555226x615795926936889100,0.0
unique id_1702496670189x884302201316870900,0.0
unique id_1706561553292x357462178452111940,0.0
unique id_1706561551814x325157241465769700,0.0
unique id_1706561550252x236810280295422400,0.0
unique id_1706561548629x926055671402348200,0.0
unique id_1706561546667x787263231857813600,0.0
unique id_1706561545002x598091154373539500,0.0
unique id_1706561331230x378818463484478200,0.0
unique id_1706561101750x754938115276934500,0.0
unique id_1706559834705x822336220074667500,0.0
unique id_1702496671951x699388815110737700,0.0
unique id_1706560996326x506036788731123000,0.0
unique id_1706560994184x147244552203871230,0.0
unique id_1706560991775x916619894753237400,0.0
unique id_1706560989531x893166157690391600,0.0
unique id_1706560987250x612882350145445500,0.0
unique id_1706560984976x821356011865778300,0.0
unique id_1706560732190x231342749380058620,0.0
unique id_1702496673447x549468846858405060,0.0
unique id_1702496675060x638759965062010600,0.0
unique id_1706560730429x922169083827747700,0.0
unique id_1706560725932x773501666633622800,0.0
unique id_1706560720597x910738223974262300,0.0
unique id_1706642999228x122832710416472370,0.0
unique id_1702494770366x432658475564184700,0.0
unique id_1706643003305x598591719376601200,0.0
unique id_1706738207351x146940772045114600,0.0
unique id_1706815113595x683248356754020400,0.0
unique id_1706815109436x361037845769740300,0.0
unique id_1706815107210x237475693220373220,0.0
unique id_1706739747477x200193355344895580,0.0
unique id_1706739744685x592153603317648900,0.0
unique id_1706739742579x594674752439043000,0.0
unique id_1706739739508x425744805178858400,0.0
unique id_1706739735160x322087204965542500,0.0
unique id_1706739726862x245738874337062750,0.0
unique id_1706738214644x278522818539949760,0.0
unique id_1706738211706x654583152033303700,0.0
unique id_1702416401843x481481578614521660,0.0
unique id_1706738209800x835530110704360800,0.0
unique id_1706738205681x530910220691132900,0.0
unique id_1706815117703x638416256311094000,0.0
unique id_1706738203201x271536313572070750,0.0
unique id_1706738195681x321462054290483300,0.0
unique id_1706734986726x350800191404898600,0.0
unique id_1706734983463x622604302664991600,0.0
unique id_1706734981070x950622986164025200,0.0
unique id_1702416407063x880601458906489500,0.0
unique id_1702416408386x677602175809219200,0.0
unique id_1706734963795x486314451712903700,0.0
unique id_1702416767529x532487757852865540,0.0
unique id_1706731897820x635922421963935500,0.0
unique id_1706731895235x221786214471195740,0.0
unique id_1702418164221x738527815771041200,0.0
unique id_1706731893145x534411075191983940,0.0
unique id_1702416400005x799518302799329200,0.0
unique id_1706817817868x679618396498563000,0.0
unique id_1706643006934x177368208649089760,0.0
unique id_1707156071901x591343368775624200,0.0
unique id_1707156463426x885003865867503700,0.0
unique id_1707156461774x509091800885356200,0.0
unique id_1707156459819x541828263187417600,0.0
unique id_1707156456409x303646259325408800,0.0
unique id_1707156453061x737368213871654700,0.0
unique id_1707156450864x942919370229716500,0.0
unique id_1707156306005x686503767585476100,0.0
unique id_1707156303695x575119734291328600,0.0
unique id_1707156301027x145278683293461820,0.0
unique id_1707156298607x589258842130426800,0.0
unique id_1707156080092x487754520416865150,0.0
unique id_1707156077036x850732960777553800,0.0
unique id_1707156074169x559632786899467500,0.0
unique id_1707156068431x827917027705003600,0.0
unique id_1706817825352x809706225303985900,0.0
unique id_1707156053012x560077011834680700,0.0
unique id_1706823100743x630329971980165100,0.0
unique id_1706823099100x547423733359672500,0.0
unique id_1706823096475x540409579087091100,0.0
unique id_1702414079661x242736962959514620,0.0
unique id_1706823092284x296412794591267300,0.0
unique id_1702414524831x212577671296317900,0.0
unique id_1702414532280x485330520401975100,0.0
unique id_1706820085461x147852992395343550,0.0
unique id_1706817836472x630878883231360500,0.0
unique id_1706817833386x924405071571131400,0.0
unique id_1706817827924x530740969151513900,0.0
unique id_1702416392864x485005594753469700,0.0
unique id_1706731890988x655816936593938160,0.0
unique id_1706730387012x835752179126649000,0.0
unique id_1702418171763x898209029040220700,0.0
unique id_1706644736109x209672653452641860,0.0
unique id_1706649109160x415279217259873400,0.0
unique id_1706649106997x944435874482778800,0.0
unique id_1706649097447x648257750447284900,0.0
unique id_1702492099554x446790897956570000,0.0
unique id_1706648524814x600118441682706600,0.0
unique id_1706644989653x317694550838022660,0.0
unique id_1706644985787x871784748964522100,0.0
unique id_1706644983746x991499390477590400,0.0
unique id_1706644980180x747872892461911200,0.0
unique id_1706644977681x207420878572889700,0.0
unique id_1706644970545x614580486800087400,0.0
unique id_1706644738089x525156523988732350,0.0
unique id_1702492109287x389091598406001300,0.0
unique id_1706644733973x298123215575616400,0.0
unique id_1706728185125x726796770717048600,0.0
unique id_1702492114128x690533556106316200,0.0
unique id_1706644730702x495076678706455360,0.0
unique id_1706644722948x570363627994875600,0.0
unique id_1702492115863x730508923031111000,0.0
unique id_1706643975280x992037371494458000,0.0
unique id_1706643970076x548954645043849600,0.0
unique id_1702492117796x664214113608190200,0.0
unique id_1706643288351x643386774295151600,0.0
unique id_1702492119888x831415221310369400,0.0
unique id_1702493464810x612193507715225200,0.0
unique id_1706643283849x133029307509669570,0.0
unique id_1706643281689x284186140678279740,0.0
unique id_1706643277536x480411047847911800,0.0
unique id_1706649112974x507046305267124540,0.0
unique id_1706649115331x740626204621738900,0.0
unique id_1706649611146x609038592811899800,0.0
unique id_1706649616420x960686331907157900,0.0
unique id_1702488838652x719322983796733000,0.0
unique id_1706728181349x393075592412637700,0.0
unique id_1706728179045x226847788609986430,0.0
unique id_1706728176964x299732309305900350,0.0
unique id_1706728174905x786409119732372900,0.0
unique id_1702491245243x852981662124032600,0.0
unique id_1706728168699x945308184463115500,0.0
unique id_1706728162522x599054056069745000,0.0
unique id_1706652360004x404572472877094700,0.0
unique id_1706652012852x138714310220860780,0.0
unique id_1706652008000x698706009061902600,0.0
unique id_1706652005807x566154902991975440,0.0
unique id_1702491251291x129440895833126350,0.0
unique id_1702491253262x795210291267024500,0.0
unique id_1706651996833x396450030054208900,0.0
unique id_1702491260314x675540976568678000,0.0
unique id_1706650146411x498699483924418600,0.0
unique id_1706650144345x205719129005970780,0.0
unique id_1706650142256x694116105691893600,0.0
unique id_1706650138616x516364120257126700,0.0
unique id_1706650133338x372464112640695360,0.0
unique id_1706649633809x278275777527705820,0.0
unique id_1706649631663x537043502108747400,0.0
unique id_1706649630011x386571757114072770,0.0
unique id_1706649628221x552306307076273500,0.0
unique id_1702491266670x171299541890135300,0.0
unique id_1706649619256x654550414411553300,0.0
unique id_1706557480674x618683647522663600,0.0
unique id_1706557477394x588171886043225500,0.0
unique id_1706039972305x575223071830094340,0.0
unique id_1706126188407x139510077683314460,0.0
unique id_1702922929250x862799858360576600,0.0
unique id_1706130168445x737067149102178000,0.0
unique id_1706130166545x447382918388002940,0.0
unique id_1706130164397x398596273220603200,0.0
unique id_1702922931580x119796697121849810,0.0
unique id_1702922933394x301647811062339960,0.0
unique id_1706127749413x166894047822484060,0.0
unique id_1706127747196x444219233203541060,0.0
unique id_1706127744957x689985474634796200,0.0
unique id_1706127740903x804256001674931300,0.0
unique id_1706127736793x559211187261096500,0.0
unique id_1706126196135x976014784247300600,0.0
unique id_1702922935619x748341936406888400,0.0
unique id_1706125378964x583530474296737200,0.0
unique id_1706130172014x154195150206692930,0.0
unique id_1702922937320x920874348118600000,0.0
unique id_1706125376910x180878526310377150,0.0
unique id_1702922938892x834105225808330800,0.0
unique id_1706125375234x674117426120259800,0.0
unique id_1702923141013x461715063751648960,0.0
unique id_1706125370350x610062092898120400,0.0
unique id_1706125368828x600146795592151400,0.0
unique id_1706125361674x183272343346202460,0.0
unique id_1706123083756x169990881261105280,0.0
unique id_1706123079581x405693586598059800,0.0
unique id_1706123077731x142299696562524500,0.0
unique id_1706123075619x383495301241902000,0.0
unique id_1706123073534x163798255865952100,0.0
unique id_1706130170157x197062569486279320,0.0
unique id_1706130433853x504221225304957630,0.0
unique id_1706123065251x587767270516639200,0.0
unique id_1706216005988x775442457859860000,0.0
unique id_1702584843084x722587058834074400,0.0
unique id_1706216007517x664486484451652500,0.0
unique id_1702584848101x328082287407470700,0.0
unique id_1702584856662x549146297553241100,0.0
unique id_1702584858997x424363950563317000,0.0
unique id_1702587610996x765380539379729800,0.0
unique id_1702587686623x242288107377535160,0.0
unique id_1702588553455x196657339142625160,0.0
unique id_1702590012349x613705183223539600,0.0
unique id_1702590479732x649497065248639900,0.0
unique id_1702922566707x976171292288137900,0.0
unique id_1702922572415x811384855709142800,0.0
unique id_1702922574788x672735798314687100,0.0
unique id_1702922714334x114821759716043920,0.0
unique id_1706131768187x690062744530848240,0.0
unique id_1706216004688x930552960499752700,0.0
unique id_1706216003261x409897589163799700,0.0
unique id_1702922923289x424335425015212900,0.0
unique id_1706216001413x876698533682438300,0.0
unique id_1706215990528x140846402241512340,0.0
unique id_1706204433433x678652923872390800,0.0
unique id_1706204430562x590966657402074500,0.0
unique id_1706204426329x953225126478929400,0.0
unique id_1706204424405x320001032268800060,0.0
unique id_1702922925437x253487724945209440,0.0
unique id_1706131781555x352894316315996350,0.0
unique id_1706131778234x236953886566840800,0.0
unique id_1706131775024x355833203551285900,0.0
unique id_1706123071399x799466875331235300,0.0
unique id_1702923148094x570207985299868000,0.0
unique id_1706557131460x769993392149759700,0.0
unique id_1706040165265x172089478467549730,0.0
unique id_1706043184741x592484249799232300,0.0
unique id_1706042423821x797926815550211700,0.0
unique id_1702923283862x965324457302413300,0.0
unique id_1706041628894x512152504349046000,0.0
unique id_1706041626894x474146657769114700,0.0
unique id_1706041625217x660997492224299800,0.0
unique id_1702923365489x399701743492187000,0.0
unique id_1706041130753x375140485585158800,0.0
unique id_1702923367095x292715207020042280,0.0
unique id_1706041123026x482310710334334460,0.0
unique id_1706041115410x801245586614645800,0.0
unique id_1705431305315x434752356527494640,0.0
unique id_1706040555575x960656963322674400,0.0
unique id_1706040162343x699395800022885000,0.0
unique id_1706043186338x686546266551094900,0.0
unique id_1702923370066x610849449062645800,0.0
unique id_1706040158201x943145085715346300,0.0
unique id_1706040154263x312696411744297600,0.0
unique id_1706040152797x481750768806822500,0.0
unique id_1706040151109x770547501790330700,0.0
unique id_1706040089625x491023315672627800,0.0
unique id_1706040085423x469895282227816400,0.0
unique id_1706040083792x849596127794925600,0.0
unique id_1706040079628x596935188341422000,0.0
unique id_1706040078096x682558855542784400,0.0
unique id_1706040076298x507737990637813200,0.0
unique id_1706039974341x919952806134763800,0.0
unique id_1702923372091x852233827958431000,0.0
unique id_1702923281341x391849874188298100,0.0
unique id_1706043187651x964404059360941600,0.0
unique id_1706121294779x987045162544262400,0.0
unique id_1702923274409x888645774734454900,0.0
unique id_1706121289617x376052591546048000,0.0
unique id_1706121286552x876053944614091800,0.0
unique id_1702923149633x515628831811651800,0.0
unique id_1706121281136x514494086518378500,0.0
unique id_1702923151310x459663771068519000,0.0
unique id_1706045839188x598590944292633900,0.0
unique id_1706045837666x937601106434316200,0.0
unique id_1702923154962x338188510888963720,0.0
unique id_1706045833416x520911155500511500,0.0
unique id_1702923270346x743794916941343900,0.0
unique id_1706045475000x592519394155200900,0.0
unique id_1706045470670x707392327125458600,0.0
unique id_1706045469140x118473145642580050,0.0
unique id_1702923276037x127078242856573100,0.0
unique id_1706043191623x817000961529658200,0.0
unique id_1706045464098x741234279556743400,0.0
unique id_1706044542327x929109855967988700,0.0
unique id_1702923278067x536857716996185660,0.0
unique id_1706044535014x394684495535529300,0.0
unique id_1702923279936x783738099177759000,0.0
unique id_1706043426762x776540152716228100,0.0
unique id_1706043425462x787917809355471100,0.0
unique id_1706043423662x547816013841090100,0.0
unique id_1706043422048x810331859210547700,0.0
unique id_1706043420431x322726660967199200,0.0
unique id_1706043418892x587091048405694200,0.0
unique id_1706043316035x356943932471443200,0.0
unique id_1706043193381x202067988599559100,0.0
unique id_1702584373104x357568013240511700,0.0
unique id_1702583931508x803886522599806600,0.0
unique id_1706216027061x878644417324598700,0.0
unique id_1706555470015x375591740055911000,0.0
unique id_1706556444592x687949916669324200,0.0
unique id_1706556439522x756754591026159700,0.0
unique id_1706556126179x788977749372930700,0.0
unique id_1706556011801x824690580182801900,0.0
unique id_1702503521746x703346202235770640,0.0
unique id_1706556008818x370333436776435700,0.0
unique id_1706556001513x747241168004462800,0.0
unique id_1706555995879x133146491272905230,0.0
unique id_1706555994287x595773478474036100,0.0
unique id_1706555992661x493129355345955260,0.0
unique id_1706555810032x706886282946032800,0.0
unique id_1706555693590x287740185042350200,0.0
unique id_1706555591388x936790141305224700,0.0
unique id_1706555468091x236965566256425630,0.0
unique id_1702499495979x346249896741191800,0.0
unique id_1706555465672x722344815513665400,0.0
unique id_1706555463398x616805168032140400,0.0
unique id_1706555461289x276023132743992160,0.0
unique id_1702503530137x265451676327055360,0.0
unique id_1706555450367x766665469492212900,0.0
unique id_1706555216903x804870757899199600,0.0
unique id_1706555214923x995726996875043100,0.0
unique id_1702503536946x982224375552776000,0.0
unique id_1702503542308x431577955759310660,0.0
unique id_1706555063899x311044338500506600,0.0
unique id_1702577609030x523326076022465600,0.0
unique id_1702579036996x587734223563600700,0.0
unique id_1706555057952x119401551878265390,0.0
unique id_1706556447918x462741163458601150,0.0
unique id_1706556455296x222193190810061200,0.0
unique id_1706216028751x543440460706790850,0.0
unique id_1706556956317x898859896828597600,0.0
unique id_1706557127928x668798466315554400,0.0
unique id_1706557126383x212228661154096000,0.0
unique id_1702499481203x669320319660009100,0.0
unique id_1706557124266x432318471535503500,0.0
unique id_1706557122192x501985101578045440,0.0
unique id_1706557120821x937545850346872300,0.0
unique id_1706557119388x777151719995478000,0.0
unique id_1706556965185x544957743432933400,0.0
unique id_1706556963001x126241843578350990,0.0
unique id_1706556961186x386508181384225000,0.0
unique id_1702499483504x500031394384704800,0.0
unique id_1706556959751x140953216369784200,0.0
unique id_1706556958056x398413345452790300,0.0
unique id_1706556954386x929097061884381400,0.0
unique id_1706556689743x262548401303390760,0.0
unique id_1706556813931x482942276203476540,0.0
unique id_1702499485661x720499056180581100,0.0
unique id_1706556809622x580641666839307000,0.0
unique id_1702499490093x562087989297338500,0.0
unique id_1706556807028x292579054770688800,0.0
unique id_1706556804861x178963599240815620,0.0
unique id_1702499491868x992740148913465300,0.0
unique id_1706556798513x849439663060981800,0.0
unique id_1706556701783x497012392815503440,0.0
unique id_1706556699976x818276764834290600,0.0
unique id_1706556698157x465422405363965060,0.0
unique id_1706556696654x441540032771762700,0.0
unique id_1706556692435x458380295626921400,0.0
unique id_1706555048785x797044882925890700,0.0
unique id_1706555044971x211203689322111200,0.0
unique id_1706555041303x687087276124641400,0.0
unique id_1706219557933x991830227238529200,0.0
unique id_1702583562396x841643445742707600,0.0
unique id_1706551787618x571955793799119100,0.0
unique id_1706551785573x808773226178079700,0.0
unique id_1706551783800x855020105966736600,0.0
unique id_1706551768462x318570586647343800,0.0
unique id_1706551650206x494455046864941400,0.0
unique id_1706551648219x325398230494354800,0.0
unique id_1706551645860x883354315288961400,0.0
unique id_1706551643938x994621817262632800,0.0
unique id_1706551641352x741383777714422800,0.0
unique id_1706551638788x758202660892347800,0.0
unique id_1706551632836x128024249463912110,0.0
unique id_1706551241549x615861961495673700,0.0
unique id_1706219554831x620812730675248600,0.0
unique id_1706555038002x827338781622247300,0.0
unique id_1706219552991x289452312397325630,0.0
unique id_1706219549833x337609730479481860,0.0
unique id_1706217758686x828147300054582000,0.0
unique id_1706217749857x556844849227641400,0.0
unique id_1702583791067x744792243949990500,0.0
unique id_1706217747415x832218147466264200,0.0
unique id_1706217742372x127342696746511440,0.0
unique id_1706216451226x322186381690808400,0.0
unique id_1706216449745x163444117553546600,0.0
unique id_1706216038334x595511202328892000,0.0
unique id_1706216035063x528549937003401660,0.0
unique id_1706216033358x277470837168696700,0.0
unique id_1706216031838x763176344928094000,0.0
unique id_1706551789114x960949199059498200,0.0
unique id_1706551791270x135592074374206720,0.0
unique id_1702582567816x603921036184861000,0.0
unique id_1706552251784x222220363252554100,0.0
unique id_1706554862883x248786953335305760,0.0
unique id_1706554860807x541620995684016600,0.0
unique id_1706554859064x552965405820220500,0.0
unique id_1702579144734x442351919757796300,0.0
unique id_1702579532662x674776236237429900,0.0
unique id_1706554851053x247927710544587400,0.0
unique id_1706554849292x315530750772476740,0.0
unique id_1706554284902x320184995894130300,0.0
unique id_1706554157703x662879812814943700,0.0
unique id_1706554058986x253385820116577500,0.0
unique id_1706553429078x102951249007605660,0.0
unique id_1702580435383x670884056494171400,0.0
unique id_1706553311518x298184987967543360,0.0
unique id_1706553305715x390578503283247000,0.0
unique id_1702580784475x692956329994656400,0.0
unique id_1702581707998x760605997793063700,0.0
unique id_1706552722880x953462980293616800,0.0
unique id_1706552535598x728563645576059100,0.0
unique id_1706552533893x590301133531764200,0.0
unique id_1706552529975x572179202601466940,0.0
unique id_1706552527996x749237833948332200,0.0
unique id_1706552522896x238821118653565600,0.0
unique id_1706552396425x249495113410109980,0.0
unique id_1706552259157x187813702452207740,0.0
unique id_1706552256897x694774358048575200,0.0
unique id_1706552255341x311868585391510660,0.0
unique id_1706552253486x477222014252344900,0.0
unique id_1705431307092x460941990177216060,0.0
unique id_1705429340110x188042677541354400,0.0
unique id_1705431303473x463541063129909950,0.0
unique id_1703192917698x978613504508731600,0.0
unique id_1704742424451x808782554838991100,0.0
unique id_1704742315921x385386324252479100,0.0
unique id_1703192909680x789778061201609600,0.0
unique id_1703192911933x846072596239630700,0.0
unique id_1704742169480x555101823477096100,0.0
unique id_1704742167054x824442960648651100,0.0
unique id_1704742162273x956837817438731800,0.0
unique id_1703192914125x902225061751288600,0.0
unique id_1704742160249x539510009097907700,0.0
unique id_1703192915966x390439085347944900,0.0
unique id_1704742157262x149611419909017500,0.0
unique id_1704742151502x654555120248325800,0.0
unique id_1704741557707x261854421012639230,0.0
unique id_1703192919402x614122813472698100,0.0
unique id_1704742426851x336672314993504000,0.0
unique id_1704741425080x336401162696205100,0.0
unique id_1704741239461x277046314408791140,0.0
unique id_1704740892950x355022372857864300,0.0
unique id_1703193111018x988807796271451400,0.0
unique id_1703195461952x633899585837141200,0.0
unique id_1704740642098x400341788540272450,0.0
unique id_1704740639901x155643050008755780,0.0
unique id_1704740637906x533165820217040640,0.0
unique id_1703196349061x994740360477248500,0.0
unique id_1704740636264x289108020869113500,0.0
unique id_1704740633922x781957866450748900,0.0
unique id_1704740631273x440089270800697340,0.0
unique id_1703196362731x388672623362298100,0.0
unique id_1703192907533x602390375246933100,0.0
unique id_1704742429356x706348944817672700,0.0
unique id_1703196365088x873149193384990600,0.0
unique id_1704742738064x322055513498702850,0.0
unique id_1704743090926x246382293649900500,0.0
unique id_1704743089023x931993756955386500,0.0
unique id_1704742989774x743607056675805700,0.0
unique id_1704742848813x975874985439701100,0.0
unique id_1704742845426x656991938421814100,0.0
unique id_1703192575138x853704857082838300,0.0
unique id_1704742843146x509497739468737200,0.0
unique id_1703192578512x762442310000432900,0.0
unique id_1704742841178x418951899617081340,0.0
unique id_1703192582925x360550265335302100,0.0
unique id_1703192584899x479505933452189400,0.0
unique id_1704742829703x264233705466681000,0.0
unique id_1704742740306x980067360307477400,0.0
unique id_1703192587263x274519616718207360,0.0
unique id_1704742432505x563460448655694200,0.0
unique id_1704742736078x585078149156038700,0.0
unique id_1704742733997x399710161373045800,0.0
unique id_1703192589932x478120506382385000,0.0
unique id_1704742732454x128247902371750200,0.0
unique id_1704742730564x967518646132171300,0.0
unique id_1704742728718x610184158797831200,0.0
unique id_1704742726669x678005831615771500,0.0
unique id_1703192592018x698535540157962500,0.0
unique id_1704742442766x189877491177119260,0.0
unique id_1703192905481x460891169935763400,0.0
unique id_1704742440790x911714221363505300,0.0
unique id_1704742438428x896904698288245800,0.0
unique id_1704742436145x178684954961834560,0.0
unique id_1704740332962x428331877497853900,0.0
unique id_1704740227267x406437022178850700,0.0
unique id_1703191991155x179814549008484380,0.0
unique id_1703703170102x648337859963080400,0.0
unique id_1703703111631x257922474877909220,0.0
unique id_1704739718851x980286203357434600,0.0
unique id_1703703113408x736954440155980200,0.0
unique id_1704739715377x804485665174133500,0.0
unique id_1704739712730x356341162870391900,0.0
unique id_1703703116699x536804479501442800,0.0
unique id_1703703118477x566348792124123900,0.0
unique id_1704739606344x268057921892520770,0.0
unique id_1704739604193x303977933848225100,0.0
unique id_1704739533392x350902747261906000,0.0
unique id_1704739531091x825282206226556200,0.0
unique id_1703703120193x942584240048874200,0.0
unique id_1704739513440x392043632048978600,0.0
unique id_1703703173516x720261992363281400,0.0
unique id_1704739729719x595690779543453200,0.0
unique id_1704739510779x844154748002023000,0.0
unique id_1703703176803x920171206212236000,0.0
unique id_1703703178892x284669915978924320,0.0
unique id_1703703180705x147243434147941150,0.0
unique id_1704739395647x772097925729096300,0.0
unique id_1704739393735x519886211943812540,0.0
unique id_1704739388733x377705646968341760,0.0
unique id_1703703182483x238073997939115780,0.0
unique id_1703703184129x782589962633951000,0.0
unique id_1704739303823x971167451427592600,0.0
unique id_1704739298098x481648988379155460,0.0
unique id_1704739295898x146119993785701400,0.0
unique id_1704739291592x677003831532539800,0.0
unique id_1704739727074x994070415001480600,0.0
unique id_1704739859431x982087101632348900,0.0
unique id_1703196367196x796280574317473400,0.0
unique id_1703196371314x707578559401994400,0.0
unique id_1704740225112x791596295880676100,0.0
unique id_1704740222530x293056520253377500,0.0
unique id_1704740220270x136212646423950370,0.0
unique id_1704740217906x700874337769492100,0.0
unique id_1704740215933x730795867138114200,0.0
unique id_1704740212160x459276763055473000,0.0
unique id_1704740103092x735880629159829200,0.0
unique id_1704740090675x899427530708551600,0.0
unique id_1704740088296x614949918937008900,0.0
unique id_1704740011412x856954684967895900,0.0
unique id_1704739996337x407807293015049800,0.0
unique id_1704739994746x470404892104318200,0.0
unique id_1703196369254x162060780494664100,0.0
unique id_1704739877822x333467417306222400,0.0
unique id_1703703109824x905792245056945500,0.0
unique id_1703270109459x804292252185195400,0.0
unique id_1703700379084x232590083402594240,0.0
unique id_1703701564565x651702891447355000,0.0
unique id_1704739875173x479000928124294600,0.0
unique id_1703701682754x132461403339839900,0.0
unique id_1703701685122x291034449517953340,0.0
unique id_1703701687473x370151811199270500,0.0
unique id_1703702084049x982076634249599000,0.0
unique id_1703703101824x667557246582515300,0.0
unique id_1703703106222x416479770731024600,0.0
unique id_1704739865480x300311209440222300,0.0
unique id_1703703107860x191654348093577500,0.0
unique id_1704739862160x444112670805189250,0.0
unique id_1704743092807x882114553106172900,0.0
unique id_1704743095000x488297076974000260,0.0
unique id_1704738064793x273952898206465400,0.0
unique id_1704746273295x773744780034413300,0.0
unique id_1703103013742x610579096887551400,0.0
unique id_1703104224776x448505489401341200,0.0
unique id_1704747601412x668776244887304200,0.0
unique id_1703104234259x853904913105173200,0.0
unique id_1703104236460x122345860993758880,0.0
unique id_1704746283927x817990826737111700,0.0
unique id_1704746281958x357557805001361300,0.0
unique id_1704746280053x220598258043846140,0.0
unique id_1704746278223x551786931119413440,0.0
unique id_1704746276694x265872011906429500,0.0
unique id_1703104239304x508897794805919500,0.0
unique id_1703104243594x955424237284663000,0.0
unique id_1704746274796x572173680070298100,0.0
unique id_1704746271893x791488873992406100,0.0
unique id_1704747745619x655635036255029000,0.0
unique id_1703104435180x582208792312038900,0.0
unique id_1703104437372x714905861728053200,0.0
unique id_1704746146996x188824272715142560,0.0
unique id_1704746047681x120536427061540340,0.0
unique id_1704746045352x599553087554665040,0.0
unique id_1703104441418x401305172454707650,0.0
unique id_1704746039214x423707300068184400,0.0
unique id_1704746036958x608710464979583900,0.0
unique id_1703104443454x568978299997264800,0.0
unique id_1703109624223x570933597264703170,0.0
unique id_1703109635106x388539561866291900,0.0
unique id_1704746035271x635206039019422100,0.0
unique id_1704746033570x153373125291053280,0.0
unique id_1703103011472x106469156331389760,0.0
unique id_1704747772160x916056152182354000,0.0
unique id_1704745903409x977332325363850100,0.0
unique id_1704748943070x966439040081347600,0.0
unique id_1704749233296x245441207542467230,0.0
unique id_1703099797365x522923224358786900,0.0
unique id_1704749231334x608718700579381800,0.0
unique id_1704749229659x825446023546087800,0.0
unique id_1704749227453x619655087526537900,0.0
